idx,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,votes,avg,std
64,30,34,56,109,162,334,651,1174,1072,639,4261,7.8627,1.7353
65,34,20,32,54,112,275,739,2389,2976,2274,8905,8.5800,1.3393
66,27,13,29,52,63,179,419,1273,2100,2260,6415,8.7847,1.3813
67,4,7,11,24,46,143,333,386,174,116,1244,7.5402,1.5005
68,6,9,30,46,85,274,522,775,443,146,2336,7.5634,1.4730
69,3,12,20,59,123,313,501,369,165,43,1608,6.9590,1.4705
70,0,1,3,7,14,18,23,4,1,3,74,6.0676,1.5625
71,7,7,2,8,14,41,40,44,19,17,199,6.7739,2.1158
72,8,12,11,28,46,112,239,450,276,79,1261,7.6336,1.5605
73,2,0,1,0,2,4,18,29,17,5,78,7.6923,1.6197
74,1,2,0,4,4,13,12,12,8,3,59,6.7966,1.9291
75,1,0,2,3,7,13,12,15,4,0,57,6.5263,1.6448
76,2,4,7,28,59,146,320,264,110,28,968,7.1653,1.3815
77,3,0,9,7,14,26,33,58,15,8,173,6.9017,1.8394
78,3,6,5,18,65,186,528,688,323,60,1882,7.5717,1.2308
79,2,2,1,2,10,8,12,8,4,1,50,6.1800,2.0168
80,0,2,0,3,7,9,28,33,9,1,92,7.1304,1.4387
81,2,5,5,15,33,79,202,267,102,38,748,7.4519,1.4101
82,9,11,20,40,80,154,365,746,728,424,2577,8.1063,1.5351
83,0,0,0,2,0,3,10,8,3,3,29,7.4828,1.4532
84,3,2,1,5,5,10,34,41,13,3,117,7.0769,1.7742
85,2,9,10,14,36,80,72,49,23,7,302,6.4205,1.7355
86,124,50,69,93,121,243,454,1251,2254,5295,9954,8.9701,1.6673
87,77,91,166,404,619,1599,2802,2684,990,421,9853,7.0301,1.6194
88,6,7,8,9,14,26,75,156,122,54,477,7.7925,1.7807
89,4,5,16,28,42,77,150,256,142,105,825,7.6024,1.7378
90,133,109,166,308,532,1397,2960,5585,4729,2732,18651,7.9569,1.6122
91,1,1,3,5,8,22,36,83,39,49,247,7.9393,1.6471
92,2,3,12,25,28,105,151,133,43,19,521,6.9328,1.5518
93,1,0,1,5,3,15,22,49,23,12,131,7.6489,1.5577
94,3,31,39,52,103,112,117,48,26,18,549,5.8179,1.9304
95,2,2,4,10,15,19,66,111,72,43,344,7.7762,1.6476
96,6,4,16,32,71,206,347,516,331,115,1644,7.5833,1.4932
97,21,23,34,56,95,153,188,101,31,8,710,6.0127,1.8828
98,1,1,2,15,40,104,157,108,37,8,473,6.9112,1.3137
99,0,0,2,10,24,17,15,9,2,2,81,5.9630,1.5026
100,1,3,12,35,44,81,58,26,14,3,277,5.9892,1.5908
101,0,4,9,27,33,91,64,32,18,8,286,6.2937,1.6122
102,2,4,18,40,56,138,109,41,16,4,428,6.0911,1.5050
103,1,9,28,49,79,105,70,31,6,5,383,5.6554,1.5984
104,0,2,7,24,54,87,112,40,25,6,357,6.4482,1.4651
105,11,21,33,77,131,232,255,186,114,62,1122,6.6185,1.8727
106,0,7,12,24,51,63,41,35,11,6,250,6.0200,1.7238
107,6,16,29,53,102,153,162,64,27,11,623,6.0417,1.7077
108,1,4,7,28,71,146,203,135,43,26,664,6.8087,1.4761
109,0,11,23,59,113,178,115,50,16,7,572,5.9073,1.5064
110,4,7,25,45,99,202,196,132,74,33,817,6.6144,1.6871
111,4,13,18,39,65,55,25,15,3,5,242,5.2355,1.7505
112,1,2,6,12,28,64,79,48,15,6,261,6.6169,1.5031
113,2,13,13,16,33,51,26,17,6,6,183,5.6503,1.9469
114,4,6,27,67,60,93,96,20,10,3,386,5.6347,1.6331
115,9,11,12,25,33,70,91,47,33,13,344,6.3721,2.0017
116,2,1,9,14,25,49,61,33,17,6,217,6.4977,1.6852
117,6,20,28,50,52,61,46,18,9,6,296,5.2804,1.9415
118,19,44,72,70,42,38,34,9,5,2,335,4.2269,1.9261
119,3,8,21,41,92,142,101,65,38,9,520,6.1865,1.6853
120,5,11,21,40,68,95,117,44,24,15,440,6.1295,1.8213
121,8,12,29,35,90,151,219,105,53,25,727,6.4856,1.7505
122,1,2,3,5,10,29,44,53,55,27,229,7.6638,1.7017
123,1,5,17,42,89,149,123,43,15,8,492,6.0752,1.4749
124,4,10,26,63,117,173,107,48,17,16,581,5.8916,1.6408
125,2,9,18,56,101,141,104,60,15,9,515,5.9845,1.5912
126,5,27,37,65,73,70,76,37,19,10,419,5.5227,2.0039
127,6,23,39,72,91,178,161,85,39,12,706,6.0312,1.8015
128,1,4,17,39,47,85,55,12,7,4,271,5.7011,1.5497
129,3,12,26,73,97,147,91,46,18,13,526,5.8194,1.6987
130,5,7,11,23,27,64,80,60,34,8,319,6.5486,1.8679
131,2,2,9,22,34,79,51,20,12,5,236,6.1017,1.5966
132,4,14,27,55,93,81,46,27,5,3,355,5.3437,1.6565
133,1,13,26,60,68,105,71,32,9,8,393,5.6718,1.7037
134,3,19,16,23,39,59,40,20,12,4,235,5.6085,1.9678
135,0,5,0,7,11,7,8,4,2,0,44,5.4773,1.8401
136,3,5,20,17,49,106,128,73,22,7,430,6.4419,1.5980
137,0,1,6,6,9,28,31,21,11,6,119,6.7311,1.7135
138,2,3,3,8,17,37,75,123,77,30,375,7.6213,1.5733
139,4,14,30,41,61,93,78,30,12,6,369,5.6992,1.7940
140,0,4,9,30,51,81,39,25,7,6,252,5.9206,1.5589
141,0,1,7,14,22,46,83,73,28,17,291,7.0515,1.5884
142,0,2,4,12,33,47,43,17,4,3,165,6.1455,1.4366
143,10,20,36,58,108,132,110,38,25,9,546,5.6978,1.8233
144,2,7,37,66,102,189,180,87,30,16,716,6.1746,1.6261
145,5,4,22,34,70,196,339,448,242,95,1455,7.4405,1.5292
146,5,15,33,70,146,339,586,531,227,43,1995,7.0180,1.4954
147,3,17,30,61,97,150,133,81,40,22,634,6.1751,1.8232
148,2,21,47,82,137,189,148,53,27,18,724,5.8218,1.7201
149,2,14,25,34,30,14,7,3,1,2,132,4.3712,1.6851
150,3,5,11,22,19,14,11,3,2,4,94,5.0213,1.9999
151,0,0,1,0,5,11,12,4,1,2,36,6.6389,1.3775
152,1,1,0,1,4,12,20,36,20,14,109,7.7706,1.5891
153,4,2,11,27,82,228,490,506,208,84,1642,7.3794,1.3577
154,0,0,0,5,7,8,6,3,1,3,33,6.3030,1.7318
155,2,7,16,39,61,117,171,131,46,15,605,6.6711,1.6260
156,2,0,4,6,8,36,23,19,6,3,107,6.4579,1.6648
157,1,1,2,5,3,16,17,5,2,8,60,6.6167,2.0091
158,2,2,2,16,5,5,9,1,4,4,50,5.5600,2.3338
159,2,10,17,30,68,202,308,223,88,17,965,6.8881,1.4589
160,2,0,0,1,8,12,15,7,5,3,53,6.6792,1.8096
161,0,0,1,2,3,7,19,10,3,5,50,7.1600,1.5409
162,0,0,3,3,2,13,23,15,9,5,73,7.1370,1.6160
163,1,1,1,3,7,12,27,22,7,10,91,7.1758,1.7578
164,2,0,0,1,3,4,11,10,9,1,41,7.1463,1.9199
165,0,1,0,2,3,9,20,21,7,5,68,7.3529,1.4829
166,1,0,1,2,4,7,19,30,7,3,74,7.2973,1.5222
167,1,1,1,1,3,20,57,138,47,16,285,7.8281,1.1737
168,12,20,25,56,112,253,508,830,355,115,2286,7.4234,1.5387
169,1,1,1,3,9,19,31,52,7,7,131,7.1985,1.5053
170,0,0,2,1,7,11,26,34,9,6,96,7.3542,1.4141
171,0,0,1,2,2,4,12,9,8,7,45,7.6222,1.7164
172,0,2,8,19,42,48,48,22,5,5,199,6.0754,1.5561
173,1,1,1,4,10,15,35,15,14,7,103,7.0194,1.7122
174,0,2,2,4,8,15,37,47,20,6,141,7.3121,1.5351
175,4,6,9,25,41,170,256,217,67,26,821,7.0146,1.4457
176,0,1,1,4,5,20,17,22,6,8,84,7.0833,1.6705
177,0,1,1,1,2,8,10,6,1,3,33,6.7879,1.7539
178,0,0,2,1,5,5,13,15,12,6,59,7.5254,1.6810
179,2,6,9,14,36,125,192,111,37,14,546,6.8352,1.4394
180,2,9,3,16,28,83,126,89,39,10,405,6.8543,1.5795
181,0,0,0,1,3,7,14,11,2,1,39,7.0513,1.1972
182,1,1,16,27,42,88,134,65,38,18,430,6.6907,1.6381
183,0,0,1,6,2,6,15,9,4,2,45,6.8000,1.6680
184,1,5,5,20,35,31,12,6,2,1,118,5.3136,1.5388
185,11,7,16,41,61,111,207,346,250,136,1186,7.6180,1.7586
186,32,43,80,182,241,575,1275,2979,3423,2029,10859,8.2508,1.5060
187,1,1,1,4,7,23,11,14,4,7,73,6.7123,1.8541
188,0,0,1,2,1,4,7,9,7,1,32,7.3125,1.6286
189,0,0,0,1,0,5,16,11,2,2,37,7.3514,1.1202
190,5,1,1,6,19,46,103,145,77,17,420,7.4976,1.4630
191,1,13,16,28,55,43,27,9,0,3,195,5.1846,1.6414
192,1,3,3,11,11,14,9,6,1,1,60,5.4833,1.8119
193,1,0,8,12,16,22,8,4,2,1,74,5.4189,1.6192
194,2,6,14,20,9,10,4,1,0,1,67,4.2836,1.6734
195,0,0,1,1,0,3,7,15,7,2,36,7.6944,1.4107
196,3,1,11,25,20,13,8,3,1,1,86,4.8256,1.6579
197,1,0,4,10,28,52,64,39,12,7,217,6.6498,1.4832
198,7,17,19,40,81,208,404,598,305,104,1783,7.4638,1.5427
199,5,1,3,12,13,66,135,206,83,21,545,7.4771,1.4090
200,3,0,2,3,6,9,23,45,30,26,147,7.8639,1.8244
201,4,4,9,18,26,53,60,38,10,8,230,6.3174,1.8056
202,4,4,11,26,48,128,175,137,56,28,617,6.9076,1.6011
203,9,16,32,43,112,212,380,408,164,43,1419,7.0268,1.6219
204,0,0,3,6,27,41,30,13,3,1,124,6.1694,1.2682
205,0,2,0,3,3,10,17,15,12,3,65,7.2000,1.6934
206,4,7,11,41,98,187,301,197,105,64,1015,6.9901,1.6115
207,0,0,1,3,5,2,14,18,4,2,49,7.1429,1.5386
208,2,2,3,3,5,15,30,51,24,11,146,7.4384,1.7555
209,8,15,28,78,122,262,419,295,106,38,1371,6.7418,1.6052
210,0,0,4,1,1,7,13,6,5,2,39,6.8462,1.8051
211,1,1,0,2,3,4,14,11,2,2,40,6.8500,1.8104
212,0,0,2,0,3,9,9,20,11,5,59,7.5763,1.5536
213,0,2,2,2,2,8,17,14,11,6,64,7.2812,1.8664
214,1,1,0,0,0,5,5,10,4,1,27,7.1852,1.9252
215,10,21,34,91,184,438,705,490,193,59,2225,6.8530,1.5239
216,3,8,13,42,58,163,397,622,319,91,1716,7.5932,1.4080
217,0,0,0,2,5,8,11,2,4,1,33,6.6667,1.4495
218,0,0,2,1,3,6,5,3,1,4,25,6.7600,2.0056
219,0,1,3,1,4,4,3,3,2,3,24,6.3333,2.3214
220,1,1,0,2,6,13,15,2,1,3,44,6.3409,1.7181
221,0,1,1,0,0,12,27,12,6,7,66,7.3636,1.4734
222,1,0,1,1,3,10,9,10,2,0,37,6.5946,1.6017
223,0,3,7,15,33,65,97,35,15,5,275,6.4945,1.4632
224,2,1,4,7,23,12,6,4,1,1,61,5.3115,1.6747
225,1,0,0,1,7,6,7,6,3,10,41,7.3171,2.1120
226,1,1,4,3,11,22,27,29,7,3,108,6.7407,1.6520
227,4,5,13,26,56,137,168,147,56,21,633,6.8325,1.5969
228,5,7,13,32,40,87,41,12,9,1,247,5.5951,1.6439
229,0,6,12,17,33,49,57,17,9,5,205,6.0537,1.6971
230,1,2,5,26,25,26,13,7,0,1,106,5.3019,1.4932
231,0,4,5,8,16,24,21,8,9,1,96,6.0521,1.7875
232,0,1,2,11,16,8,7,2,4,0,51,5.5098,1.6133
233,2,2,1,4,7,15,10,8,2,2,53,6.0755,1.9700
234,1,3,0,7,15,48,80,115,38,12,319,7.3354,1.3954
235,0,0,0,3,3,15,11,5,5,1,43,6.7209,1.4031
236,2,1,2,1,6,9,21,26,15,10,93,7.3978,1.8902
237,5,9,18,19,55,133,313,418,219,61,1250,7.4736,1.4912
238,1,0,1,3,4,12,13,28,11,12,85,7.5529,1.7523
239,0,0,2,1,1,8,3,9,5,3,32,7.2188,1.8326
240,0,0,2,3,1,7,17,8,5,3,46,7.0217,1.6483
241,0,0,1,1,5,8,12,8,3,1,39,6.7949,1.4354
242,3,0,4,1,2,16,23,19,3,1,72,6.5972,1.8002
243,4,2,5,17,25,90,206,246,100,22,717,7.3724,1.3780
244,2,2,3,3,2,17,35,37,12,19,132,7.4091,1.8585
245,4,2,3,9,20,66,89,90,38,25,346,7.1792,1.6350
246,0,2,3,6,10,30,66,66,19,18,220,7.3091,1.5150
247,0,0,0,1,2,6,13,5,5,0,32,7.0625,1.2231
248,0,0,4,2,5,9,7,6,2,1,36,6.2222,1.7656
249,0,2,0,4,5,11,20,52,51,24,169,8.0828,1.5207
250,1,0,0,1,2,8,7,3,1,0,23,6.3043,1.5724
251,0,0,0,0,1,4,3,8,5,2,23,7.7826,1.3173
252,1,0,2,3,2,12,25,53,22,8,128,7.6406,1.4670
253,0,1,0,0,0,3,13,6,3,2,28,7.3571,1.4691
254,0,1,1,1,2,10,8,13,4,0,40,6.8750,1.5522
255,0,0,1,3,2,5,7,11,10,4,43,7.4884,1.7570
256,0,0,0,1,1,7,10,10,6,4,39,7.5641,1.4105
257,0,0,1,2,3,1,9,10,3,3,32,7.2500,1.7139
258,0,0,1,2,2,5,8,22,6,2,48,7.4375,1.4564
259,0,0,1,3,1,6,24,15,18,10,78,7.7692,1.5353
260,1,0,2,2,5,12,23,12,9,4,70,7.0000,1.6987
261,0,1,0,2,2,4,15,10,4,2,40,7.1250,1.5682
262,7,16,37,67,142,295,556,552,311,88,2071,7.1873,1.5884
263,1,2,1,6,23,39,89,128,59,20,368,7.4973,1.4180
264,1,0,0,3,0,5,8,7,3,1,28,6.8571,1.8461
265,30,34,66,145,291,721,1376,1885,934,322,5804,7.4078,1.5380
266,1,0,1,1,4,9,27,23,10,4,80,7.3125,1.4882
267,6,4,6,14,19,30,50,28,10,12,179,6.4078,2.0568
268,0,0,1,6,9,19,68,82,29,19,233,7.5923,1.3302
269,0,0,3,8,11,12,18,30,3,7,92,6.8587,1.7419
270,0,0,0,0,6,4,10,15,4,2,41,7.3171,1.3332
271,1,1,4,3,5,18,31,49,19,13,144,7.4306,1.6777
272,0,1,1,3,1,11,12,12,3,1,45,6.7778,1.5901
273,2,5,9,19,43,101,115,74,22,14,404,6.6114,1.5827
274,3,8,11,25,44,123,199,215,71,43,742,7.1321,1.5922
275,4,15,13,63,133,281,642,920,554,152,2777,7.5751,1.4318
276,3,4,16,26,41,108,178,430,210,61,1077,7.6156,1.4868
277,3,6,9,23,53,133,284,576,381,124,1592,7.8279,1.3907
278,0,0,0,1,1,4,4,6,7,4,27,7.8519,1.5801
279,2,1,0,3,5,15,38,44,21,9,138,7.4493,1.5700
280,0,0,1,0,4,5,8,11,4,2,35,7.2286,1.5135
281,1,1,0,1,1,12,22,37,15,3,93,7.5161,1.4113
282,0,1,0,3,1,8,16,21,2,2,54,7.1296,1.4278
283,1,1,4,4,8,19,22,22,12,7,100,6.9300,1.8561
284,0,0,2,2,1,8,15,19,3,2,52,7.1346,1.4548
285,4,2,1,3,8,12,40,65,40,15,190,7.6053,1.7342
286,1,3,1,3,8,23,18,13,4,5,79,6.5316,1.8338
287,12,6,25,44,97,264,500,577,211,72,1808,7.2340,1.4874
288,4,2,3,5,4,13,9,34,32,16,122,7.5246,2.1962
289,6,3,4,7,21,39,80,151,192,158,661,8.2708,1.6568
290,0,1,5,3,7,18,34,24,5,7,104,6.8942,1.6520
291,10,8,15,25,65,155,260,364,208,137,1247,7.5381,1.6772
292,0,0,0,0,0,2,17,9,2,0,30,7.3667,0.7063
293,17,22,37,62,130,273,413,390,108,29,1481,6.7394,1.6613
294,0,0,0,0,4,5,4,11,6,4,34,7.6471,1.5123
295,2,2,1,3,4,8,25,17,6,2,70,6.7714,1.8683
296,1,0,1,2,8,7,14,18,4,3,58,6.9310,1.7106
297,1,0,2,2,5,8,19,30,6,3,76,7.1711,1.5926
298,0,0,3,0,5,12,11,13,9,4,57,7.1579,1.6941
299,0,1,1,3,1,10,19,25,8,4,72,7.3194,1.5259
300,0,1,2,3,3,12,17,28,12,8,86,7.4186,1.6738
301,0,1,3,0,0,5,6,6,7,3,31,7.2258,2.1054
302,0,1,1,0,4,5,10,18,3,3,45,7.2444,1.6077
303,0,0,1,2,2,6,8,9,4,2,34,7.0882,1.6336
304,3,1,4,6,8,37,103,189,120,53,524,7.9122,1.4020
305,0,1,0,1,2,5,12,25,5,2,53,7.4528,1.3676
306,5,2,12,22,21,68,95,144,50,35,454,7.1872,1.7655
307,0,1,2,4,2,17,28,29,16,23,122,7.6885,1.7182
308,0,1,2,2,1,15,12,15,10,11,69,7.4638,1.8382
309,1,0,2,0,3,9,13,8,9,3,48,7.1250,1.8215
310,4,5,10,18,29,79,144,154,51,18,512,7.0586,1.5960
311,0,0,1,0,1,7,18,14,2,1,44,7.1818,1.1336
312,29,15,26,44,104,221,587,1365,1671,987,5049,8.3377,1.4602
313,1,0,1,2,0,19,22,24,7,2,78,7.1154,1.4231
314,0,1,0,0,0,5,23,16,9,4,58,7.6207,1.2842
315,1,0,0,1,1,4,6,12,5,2,32,7.4062,1.7475
316,0,3,1,5,5,17,21,17,8,4,81,6.8025,1.7737
317,3,6,14,42,82,197,222,123,46,12,747,6.5448,1.4841
318,0,0,0,2,2,7,8,15,8,6,48,7.6667,1.5321
319,0,0,0,0,6,3,8,14,10,6,47,7.7872,1.5009
320,0,1,0,0,1,5,15,14,7,2,45,7.4889,1.3601
321,0,1,0,1,4,8,23,39,18,8,102,7.7353,1.3498
322,0,0,0,2,2,7,8,8,9,0,36,7.2500,1.4410
323,10,26,20,61,109,383,651,897,322,105,2584,7.3104,1.4694
324,5,15,28,62,102,78,58,33,6,7,394,5.4289,1.7412
325,1,0,2,3,4,17,24,22,7,4,84,7.0000,1.5961
326,0,0,1,2,2,3,11,11,3,2,35,7.1714,1.5581
327,2,1,3,4,15,31,35,35,11,7,144,6.8333,1.6874
328,0,1,1,0,3,3,15,13,7,4,47,7.4468,1.6218
329,0,0,0,3,2,1,6,18,1,0,31,7.1935,1.3541
330,1,1,0,3,4,4,20,8,6,3,50,6.9400,1.8266
331,1,1,2,2,16,31,55,82,31,14,235,7.4170,1.4545
332,25,16,54,78,105,202,336,764,795,747,3122,8.1220,1.8097
333,0,2,2,1,3,9,12,17,7,7,60,7.2667,1.8962
334,0,1,1,2,8,13,27,31,12,3,98,7.2041,1.4496
335,3,3,13,33,45,106,75,52,21,9,360,6.2806,1.6705
336,0,0,3,0,0,6,11,28,11,4,63,7.6984,1.4435
337,3,3,4,9,10,22,49,47,27,11,185,7.0865,1.8638
338,30,17,11,24,46,79,125,266,420,953,1971,8.7316,1.8537
339,1,0,0,7,3,19,31,22,9,10,102,7.1765,1.6414
340,0,0,0,3,1,4,4,11,3,0,26,7.0769,1.4916
341,0,1,6,13,24,44,45,35,15,3,186,6.5376,1.5730
342,0,1,0,0,1,2,11,18,18,5,56,8.0714,1.3477
343,0,0,1,0,5,5,9,7,3,0,30,6.8000,1.4000
344,0,1,2,3,1,3,13,12,4,10,49,7.4694,2.0112
345,1,5,5,16,36,61,183,178,42,11,538,7.1171,1.3821
346,0,0,1,0,1,1,8,11,8,5,35,8.0000,1.4541
347,2,5,10,17,24,93,162,177,86,27,603,7.2670,1.5346
348,0,0,2,1,2,6,5,15,3,0,34,7.0000,1.5530
349,1,2,1,2,12,24,62,64,28,14,210,7.4190,1.4754
350,0,0,5,2,2,14,32,37,12,9,113,7.3894,1.5425
351,2,1,0,3,5,23,13,13,8,1,69,6.6087,1.7464
352,0,0,2,3,1,5,11,10,2,1,35,6.8000,1.6353
353,1,1,0,1,2,3,12,10,6,3,39,7.2564,1.8908
354,6,9,16,22,33,60,116,186,126,62,636,7.4513,1.8622
355,3,0,7,7,23,29,52,44,21,11,197,6.8832,1.7859
356,2,5,19,26,55,127,140,64,32,19,489,6.5031,1.6456
357,0,1,5,3,7,31,56,102,56,16,277,7.6606,1.3964
358,0,1,1,2,1,4,15,11,2,1,38,6.9211,1.5792
359,1,0,4,4,2,15,10,6,0,2,44,6.0682,1.8141
360,10,11,19,30,81,168,287,162,61,7,836,6.6340,1.5690
361,0,1,0,3,4,9,13,6,2,0,38,6.4474,1.4455
362,0,0,1,1,3,3,12,15,2,3,40,7.3000,1.4697
363,0,0,0,4,1,8,10,9,6,3,41,7.1951,1.6112
364,5,3,7,29,43,137,229,353,141,51,998,7.4058,1.4673
365,0,1,0,2,0,7,7,3,4,2,26,6.9615,1.8288
366,0,0,1,9,7,35,52,44,25,7,180,7.1944,1.4146
367,5,7,8,17,28,107,201,402,189,39,1003,7.5842,1.4197
368,1,1,0,0,3,3,8,24,15,3,58,7.7414,1.6354
369,0,3,3,5,10,17,33,77,50,60,258,8.0775,1.6964
370,0,1,1,1,3,7,13,8,4,0,38,6.7632,1.5464
371,0,0,0,0,2,5,13,8,5,3,36,7.5000,1.2802
372,1,0,0,4,3,6,13,26,11,6,70,7.5143,1.6711
373,1,2,4,5,13,24,34,14,0,6,103,6.3689,1.7009
374,0,0,0,1,4,16,17,14,8,3,63,7.1905,1.3316
375,0,0,2,1,1,3,11,7,6,3,34,7.3529,1.7301
376,1,1,1,2,6,14,29,69,49,22,194,7.9588,1.4673
377,2,24,34,55,97,174,131,60,25,12,614,5.9332,1.7322
378,3,2,1,3,5,19,26,41,7,3,110,6.9455,1.7469
379,3,1,4,7,14,33,64,152,72,23,373,7.6542,1.4974
380,1,2,0,2,5,11,19,31,8,2,81,7.1235,1.6283
381,0,2,1,3,5,12,30,30,10,2,95,7.1158,1.4929
382,0,1,0,5,3,11,15,12,6,1,54,6.8148,1.5878
383,1,8,18,20,45,55,33,23,3,2,208,5.6154,1.6888
384,0,1,6,16,27,81,246,365,185,69,996,7.7329,1.2851
385,3,1,4,8,19,59,183,218,148,35,678,7.6770,1.3405
386,2,0,0,4,8,20,51,74,43,12,214,7.6355,1.4135
387,0,3,5,4,14,37,94,107,60,30,354,7.5791,1.4866
388,2,0,5,13,23,61,117,203,107,76,607,7.7694,1.5066
389,12,10,17,39,100,337,1391,3284,2039,617,7846,8.0667,1.1350
390,0,0,2,0,1,6,6,5,1,6,27,7.3333,1.9437
391,13,10,16,73,161,627,1638,2225,894,268,5925,7.5835,1.2392
392,15,5,8,17,44,134,449,1645,2249,983,5549,8.5628,1.1384
393,5,10,25,70,146,469,999,1212,502,141,3579,7.4158,1.3355
394,0,7,9,22,53,114,143,85,19,7,459,6.5359,1.4523
395,0,2,5,6,19,8,14,3,5,0,62,5.6935,1.7282
396,0,2,1,11,13,40,39,22,5,6,139,6.5468,1.5278
397,1,2,6,13,25,75,114,111,46,16,409,7.1149,1.4897
398,1,0,0,3,6,7,16,36,19,9,97,7.6907,1.5753
399,0,0,1,5,5,15,27,16,2,3,74,6.7973,1.3948
400,4,9,16,34,68,158,310,385,175,65,1224,7.3276,1.5391
401,8,19,32,53,111,190,193,108,63,54,831,6.4633,1.8977
402,1,0,1,2,4,13,10,11,1,2,45,6.6000,1.6653
403,2,6,12,33,43,49,38,17,6,3,209,5.6316,1.7065
404,1,7,8,19,12,11,3,0,2,0,63,4.4444,1.6211
405,0,5,7,9,5,10,6,2,0,1,45,4.8889,1.8764
406,6,18,30,54,64,84,40,22,4,5,327,5.2416,1.7867
407,5,14,19,53,66,57,31,16,5,5,271,5.2177,1.7733
408,4,20,36,70,77,69,46,23,4,5,354,5.1497,1.7620
409,0,7,19,34,41,55,29,21,3,5,214,5.5607,1.7276
410,1,0,1,0,5,15,15,9,4,0,50,6.6400,1.4527
411,1,7,12,13,11,6,2,0,0,1,53,4.1132,1.6096
412,2,1,2,4,3,13,15,16,1,5,62,6.6290,1.9938
413,0,3,1,2,6,13,17,17,3,3,65,6.7231,1.7410
414,27,24,33,63,133,293,686,1759,2503,1981,7502,8.5391,1.4291
415,0,0,0,2,2,2,5,12,1,7,31,7.7419,1.7033
416,0,0,0,5,4,5,13,8,3,3,41,6.8780,1.6557
417,0,2,1,6,4,14,25,10,4,3,69,6.6087,1.6700
418,0,1,0,2,5,4,13,6,6,3,40,7.0500,1.7600
419,0,1,0,3,3,9,14,6,6,8,50,7.2600,1.8527
420,1,3,8,12,24,53,86,109,60,29,385,7.3273,1.6630
421,3,4,1,4,7,20,45,161,166,87,498,8.3373,1.4349
422,0,2,1,5,8,23,26,14,4,4,87,6.6092,1.5855
423,0,1,3,2,0,2,16,13,3,1,41,6.9268,1.7585
424,0,1,0,1,3,13,6,4,6,1,35,6.7714,1.6403
425,1,0,0,2,2,6,14,8,2,0,35,6.7143,1.5226
426,1,0,3,1,7,17,38,113,84,29,293,8.0785,1.3157
427,20,8,13,24,41,95,281,978,1160,1064,3684,8.6365,1.3716
428,1,0,2,1,2,9,19,15,4,3,56,7.0357,1.6471
429,1,3,5,4,7,17,37,48,23,6,151,7.1854,1.7469
430,1,0,0,0,2,8,11,14,7,2,45,7.3556,1.5370
431,0,0,0,1,3,8,17,18,3,4,54,7.3519,1.2789
432,0,2,0,9,10,18,51,71,24,9,194,7.3660,1.4556
433,0,1,1,1,3,6,7,8,5,4,36,7.1667,1.9076
434,0,0,0,2,3,2,10,14,12,6,49,7.8571,1.5119
435,2,0,8,4,8,25,32,52,47,27,205,7.6341,1.8394
436,0,0,0,1,2,5,4,20,15,7,54,8.0926,1.3645
437,1,0,0,1,1,5,7,14,5,3,37,7.4595,1.7021
438,1,0,1,2,3,8,15,26,10,7,73,7.5068,1.6562
439,0,5,6,19,38,73,127,80,32,29,409,6.9413,1.6284
440,19,17,41,80,176,421,933,2236,1716,771,6410,8.0304,1.4155
441,19,42,81,149,297,605,894,729,311,117,3244,6.8175,1.6732
442,2,1,0,3,4,8,20,11,9,6,64,7.0781,1.9709
443,0,1,1,0,5,7,24,41,15,3,97,7.5567,1.3079
444,1,2,5,5,5,25,54,84,53,14,248,7.5887,1.5451
445,0,0,0,0,1,4,10,10,4,1,30,7.5000,1.0878
446,0,1,0,0,1,3,15,18,20,15,73,8.2740,1.4167
447,0,0,2,1,2,6,8,12,3,1,35,7.0000,1.5856
448,1,0,0,2,5,7,11,13,1,2,42,6.8095,1.6509
449,0,1,2,0,10,22,31,14,8,7,95,6.9579,1.5486
450,2,2,1,0,6,22,55,57,14,5,164,7.2439,1.4233
451,0,4,13,29,52,67,48,17,6,3,239,5.7782,1.5242
452,0,0,1,2,7,13,19,32,25,1,100,7.4800,1.3891
453,1,0,0,2,1,11,15,16,3,3,52,7.1154,1.5399
454,1,0,0,3,2,4,12,6,2,1,31,6.6774,1.7485
455,0,0,0,0,1,5,13,9,9,3,40,7.7250,1.2245
456,2,0,0,0,0,1,9,11,9,3,35,7.7143,1.9209
457,3,1,1,5,22,53,108,113,56,25,387,7.4160,1.4645
458,1,1,2,4,10,25,88,87,71,24,313,7.7188,1.4066
459,0,0,0,2,2,8,8,8,5,2,35,7.1714,1.5021
460,0,1,2,10,19,56,148,197,63,29,525,7.5200,1.2702
461,0,0,2,2,11,43,107,113,44,17,339,7.5103,1.2031
462,0,1,0,2,9,28,53,102,45,16,256,7.7148,1.2534
463,0,0,2,10,10,8,2,1,0,0,33,5.0303,1.1411
464,4,5,10,4,10,9,3,2,1,6,54,5.0000,2.5748
465,76,55,54,46,76,96,115,54,39,57,668,5.4581,2.7150
466,1,0,4,5,9,12,4,0,0,1,36,5.2222,1.5654
467,0,1,2,5,10,5,5,2,1,3,34,5.8235,1.9774
